23,,11,서울특별시,1114,중구,Q12,중식,2015-06-01 00:00:00.0,54610700,0.739514,5.41204,12.1007,16.7691,22.2366,21.6226,10.9392,4.98353,5.16198,0.0322208,4.86103,44.7426,5.63065,31.9303,11.9397,0.828737
24,,11,서울특별시,1114,중구,Q13,커피/음료,2015-06-01 00:00:00.0,36109000,1.84757,10.6018,19.7835,20.1335,19.4433,15.5935,7.04192,3.26209,2.28551,9.29564,12.6035,44.9388,15.6813,10.2215,6.12348,1.13578
25,,11,서울특별시,1114,중구,Q14,패스트푸드,2015-06-01 00:00:00.0,40748200,3.50538,14.1947,19.7093,20.5096,15.6016,11.2549,8.14662,4.666,2.38677,3.95376,12.0467,26.0282,18.2729,29.4687,8.74593,1.48379
26,,11,서울특별시,1114,중구,Q15,한식,2015-06-01 00:00:00.0,49567100,0.699265,5.73973,12.615,15.2074,18.9345,21.9791,12.3578,6.23002,6.23599,0.86282,4.57052,37.7505,6.63213,30.1903,17.6657,2.32802
27,,11,서울특별시,1114,중구,R02,독서실/고시원,2015-06-01 00:00:00.0,9718110,0,13.1415,2.68196,17.8465,19.4683,19.8894,20.6751,1.01874,5.27854,6.05406,9.48811,18.7357,20.5685,15.8113,18.2275,11.1149
28,,11,서울특별시,1114,중구,R04,예체능계학원,2015-06-01 00:00:00.0,26144700,1.7036,0,1.26801,19.1317,30.7848,27.7226,10.3092,2.34778,6.73238,0,0.684422,23.6461,36.1409,27.95,11.5785,0
29,,11,서울특별시,1114,중구,R05,외국어학원,2015-06-01 00:00:00.0,17085500,0,0,0,28.472,38.1116,31.644,1.77233,0,0,0,17.3857,20.9097,46.0144,15.6903,0,0
30,,11,서울특별시,1114,중구,R07,입시학원,2015-06-01 00:00:00.0,24286800,0.258483,1.37741,0,8.28092,29.4735,50.4997,6.8119,2.33975,0.958274,0,4.06764,14.9142,35.6839,37.4311,7.90322,0
31,,11,서울특별시,1114,중구,S02,의약/의료품,2015-06-01 00:00:00.0,65184200,0.843004,5.79798,10.9122,17.6761,13.4911,12.9042,13.2476,8.84896,16.27,1.51914,21.0181,31.1947,31.2474,12.5811,2.1252,0.314367
32,,11,서울특별시,1168,강남구,D03,사무/교육용품,2015-06-01 00:00:00.0,31415400,3.09996,10.4932,15.5289,17.3356,17.2765,15.9697,8.8694,5.87869,4.65878,1.2173,15.7372,29.4013,30.8472,19.1529,2.76327,0
33,,11,서울특별시,1168,강남구,D05,선물/완구,2015-06-01 00:00:00.0,21240700,0.498942,10.445,16.8919,16.7184,11.0565,19.5608,4.7558,12.066,7.93,3.5753,10.6497,23.9631,35.5385,16.3475,6.76015,3.11499
34,,11,서울특별시,1168,강남구,D06,스포츠/레져용품,2015-06-01 00:00:00.0,55357700,0.543378,4.92292,14.9075,11.6426,16.6959,17.5391,14.9684,5.28816,13.492,1.32442,8.74015,16.9982,39.3226,23.2656,9.41559,0.933391
35,,11,서울특별시,1168,강남구,D08,음/식료품소매,2015-06-01 00:00:00.0,49363000,0.426707,3.60925,9.13481,14.0093,16.117,18.761,12.7038,11.244,13.9589,1.42806,13.5834,22.256,27.3271,26.346,7.61277,1.41182
